[rosmaster.main][INFO] 2015-11-26 12:33:48,563: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2015-11-26 12:33:48,563: Starting ROS Master Node
[rosmaster.master][INFO] 2015-11-26 12:33:50,897: -PUB [/diagnostics] /realtime_hd_monitor http://c1:52496/
[rosmaster.master][INFO] 2015-11-26 12:33:50,897: -PUB [/rosout] /realtime_hd_monitor http://c1:52496/
[rosmaster.master][INFO] 2015-11-26 12:33:50,898: -SERVICE [/realtime_hd_monitor/set_logger_level] /realtime_hd_monitor rosrpc://c1:50083
[rosmaster.master][INFO] 2015-11-26 12:33:50,898: -SERVICE [/realtime_hd_monitor/get_loggers] /realtime_hd_monitor rosrpc://c1:50083
[rosmaster.master][INFO] 2015-11-26 12:33:50,968: +SERVICE [/imu_node/self_test] /imu_node http://c1:45907/
[rosmaster.master][INFO] 2015-11-26 12:33:50,990: +PUB [/wide_stereo/wide_stereo_proc_rectify_mono_left/parameter_descriptions] /wide_stereo/wide_stereo_proc http://c1:49286/
[rosmaster.master][INFO] 2015-11-26 12:33:50,991: +SERVICE [/narrow_stereo/narrow_stereo_proc_debayer_left/set_parameters] /narrow_stereo/narrow_stereo_proc http://c1:50218/
[rosmaster.master][INFO] 2015-11-26 12:33:51,050: +PUB [/tf_static] /robot_state_publisher http://c1:56480/
[rosmaster.master][INFO] 2015-11-26 12:33:51,051: +SUB [/robotsound] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,052: +SERVICE [/base_hokuyo_node/set_parameters] /base_hokuyo_node http://c1:39055/
[rosmaster.master][INFO] 2015-11-26 12:33:51,055: +PUB [/diagnostics] /imu_node http://c1:45907/
[rosmaster.master][INFO] 2015-11-26 12:33:51,056: +PUB [/wide_stereo/wide_stereo_proc_rectify_mono_left/parameter_updates] /wide_stereo/wide_stereo_proc http://c1:49286/
[rosmaster.master][INFO] 2015-11-26 12:33:51,056: +PUB [/narrow_stereo/narrow_stereo_proc_debayer_left/parameter_descriptions] /narrow_stereo/narrow_stereo_proc http://c1:50218/
[rosmaster.master][INFO] 2015-11-26 12:33:51,059: +PUB [/sound_play/status] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,059: +PUB [/base_hokuyo_node/parameter_descriptions] /base_hokuyo_node http://c1:39055/
[rosmaster.master][INFO] 2015-11-26 12:33:51,074: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,183: +PUB [/narrow_stereo/narrow_stereo_proc_debayer_left/parameter_updates] /narrow_stereo/narrow_stereo_proc http://c1:50218/
[rosmaster.master][INFO] 2015-11-26 12:33:51,185: +PUB [/sound_play/result] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,186: +PUB [/base_hokuyo_node/parameter_updates] /base_hokuyo_node http://c1:39055/
[rosmaster.master][INFO] 2015-11-26 12:33:51,191: +PUB [/diagnostics] /narrow_stereo_right http://c1:43904/
[rosmaster.master][INFO] 2015-11-26 12:33:51,206: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,309: +PARAM [/wide_stereo/wide_stereo_proc_rectify_mono_left/interpolation] by /wide_stereo/wide_stereo_proc
[rosmaster.master][INFO] 2015-11-26 12:33:51,310: +PUB [/sound_play/feedback] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,314: +SERVICE [/two_hd_monitor/get_loggers] /two_hd_monitor http://c1:39941/
[rosmaster.master][INFO] 2015-11-26 12:33:51,315: +PARAM [/wide_stereo/wide_stereo_proc_rectify_mono_left/interpolation] by /wide_stereo/wide_stereo_proc
[rosmaster.master][INFO] 2015-11-26 12:33:51,316: +PARAM [/narrow_stereo/narrow_stereo_proc_debayer_left/debayer] by /narrow_stereo/narrow_stereo_proc
[rosmaster.master][INFO] 2015-11-26 12:33:51,320: +SERVICE [/l_forearm_cam/image_proc/get_loggers] /l_forearm_cam/image_proc http://c1:35217/
[rosmaster.master][INFO] 2015-11-26 12:33:51,338: +SERVICE [/tilt_hokuyo_node/set_parameters] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:51,424: +PARAM [/narrow_stereo/narrow_stereo_proc_debayer_left/debayer] by /narrow_stereo/narrow_stereo_proc
[rosmaster.master][INFO] 2015-11-26 12:33:51,426: +SUB [/power_board/state] /pr2_run_stop_auto_restart http://c1:60877/
[rosmaster.master][INFO] 2015-11-26 12:33:51,426: +SERVICE [/l_forearm_cam/image_proc/set_logger_level] /l_forearm_cam/image_proc http://c1:35217/
[rosmaster.master][INFO] 2015-11-26 12:33:51,427: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,427: +SERVICE [/r_forearm_cam_trigger_spawner/get_loggers] /r_forearm_cam_trigger_spawner http://c1:44837/
[rosmaster.master][INFO] 2015-11-26 12:33:51,428: +SERVICE [/narrow_stereo_right/set_parameters] /narrow_stereo_right http://c1:43904/
[rosmaster.master][INFO] 2015-11-26 12:33:51,429: +PUB [/tilt_hokuyo_node/parameter_descriptions] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:51,450: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,451: -SUB [/robotsound] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,451: -SUB [/sound_play/goal] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,452: -PUB [/diagnostics] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,452: -PUB [/sound_play/status] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,453: -PUB [/rosout] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,453: -PUB [/sound_play/feedback] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,453: -PUB [/sound_play/result] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,454: -SERVICE [/sound_play/set_logger_level] /sound_play rosrpc://c1:47056
[rosmaster.master][INFO] 2015-11-26 12:33:51,454: +SERVICE [/r_forearm_cam_trigger_spawner/set_logger_level] /r_forearm_cam_trigger_spawner http://c1:44837/
[rosmaster.master][INFO] 2015-11-26 12:33:51,454: -SERVICE [/sound_play/get_loggers] /sound_play rosrpc://c1:47056
[rosmaster.master][INFO] 2015-11-26 12:33:51,455: +PUB [/tilt_hokuyo_node/parameter_updates] /tilt_hokuyo_node http://c1:36931/
[rosmaster.master][INFO] 2015-11-26 12:33:51,467: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,572: +SUB [/sound_play/goal] /sound_play http://c1:44874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,608: +SUB [/pr2_ethercat/motors_halted] /calibrate_pr2 http://c1:55790/
[rosmaster.master][INFO] 2015-11-26 12:33:51,609: +SERVICE [/pr2_ethercat/publish_trace] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:51,611: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,612: -PUB [/rosout] /l_forearm_cam_trigger_spawner http://c1:53225/
[rosmaster.master][INFO] 2015-11-26 12:33:51,612: -SERVICE [/l_forearm_cam_trigger_spawner/set_logger_level] /l_forearm_cam_trigger_spawner rosrpc://c1:45122
[rosmaster.master][INFO] 2015-11-26 12:33:51,612: +PUB [/diagnostics] /wide_stereo_right http://c1:51639/
[rosmaster.master][INFO] 2015-11-26 12:33:51,613: -SERVICE [/l_forearm_cam_trigger_spawner/get_loggers] /l_forearm_cam_trigger_spawner rosrpc://c1:45122
[rosmaster.master][INFO] 2015-11-26 12:33:51,613: -SERVICE [/diag_agg/set_logger_level] /diag_agg rosrpc://c1:51946
[rosmaster.master][INFO] 2015-11-26 12:33:51,616: -PUB [/diagnostics] /realtime_cpu_monitor http://c1:33373/
[rosmaster.master][INFO] 2015-11-26 12:33:51,616: -PUB [/rosout] /realtime_cpu_monitor http://c1:33373/
[rosmaster.master][INFO] 2015-11-26 12:33:51,616: -SERVICE [/realtime_cpu_monitor/set_logger_level] /realtime_cpu_monitor rosrpc://c1:38900
[rosmaster.master][INFO] 2015-11-26 12:33:51,617: -SERVICE [/realtime_cpu_monitor/get_loggers] /realtime_cpu_monitor rosrpc://c1:38900
[rosmaster.master][INFO] 2015-11-26 12:33:51,617: +SERVICE [/spawner_camera_synchronizer/set_logger_level] /spawner_camera_synchronizer http://c1:55906/
[rosmaster.master][INFO] 2015-11-26 12:33:51,653: -PUB [/rosout] /l_forearm_cam/image_proc http://c1:35217/
[rosmaster.master][INFO] 2015-11-26 12:33:51,655: -PUB [/rosout] /l_forearm_cam http://c1:60525/
[rosmaster.master][INFO] 2015-11-26 12:33:51,657: +SERVICE [/power_board/control] /power_board http://c1:54635/
[rosmaster.master][INFO] 2015-11-26 12:33:51,657: +SERVICE [/wide_stereo_left/self_test] /wide_stereo_left http://c1:55530/
[rosmaster.master][INFO] 2015-11-26 12:33:51,659: +PUB [/diagnostics] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:51,660: +SERVICE [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_mono_left/set_parameters] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:51,660: -SERVICE [/l_forearm_cam/image_proc/get_loggers] /l_forearm_cam/image_proc rosrpc://c1:58039
[rosmaster.master][INFO] 2015-11-26 12:33:51,680: +SERVICE [/power_board/control2] /power_board http://c1:54635/
[rosmaster.master][INFO] 2015-11-26 12:33:51,681: +PUB [/diagnostics] /wide_stereo_left http://c1:55530/
[rosmaster.master][INFO] 2015-11-26 12:33:51,682: +PUB [/joy] /joy http://c1:47789/
[rosmaster.master][INFO] 2015-11-26 12:33:51,770: +PUB [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_mono_left/parameter_descriptions] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:51,771: -SERVICE [/l_forearm_cam/image_proc/set_logger_level] /l_forearm_cam/image_proc rosrpc://c1:58039
[rosmaster.master][INFO] 2015-11-26 12:33:51,772: +PUB [/camera_synchronizer_node/parameter_descriptions] /camera_synchronizer_node http://c1:39874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,774: +PUB [/diagnostics] /power_board http://c1:54635/
[rosmaster.master][INFO] 2015-11-26 12:33:51,775: +SERVICE [/wide_stereo_right/set_parameters] /wide_stereo_right http://c1:51639/
[rosmaster.master][INFO] 2015-11-26 12:33:51,775: +PARAM [/r_forearm_cam/image_proc_debayer/debayer] by /r_forearm_cam/image_proc
[rosmaster.master][INFO] 2015-11-26 12:33:51,776: +PUB [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_mono_left/parameter_updates] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:51,776: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,777: -PUB [/rosout] /r_forearm_cam/image_proc http://c1:51625/
[rosmaster.master][INFO] 2015-11-26 12:33:51,778: +PUB [/pr2_ethercat/motors_halted] /realtime_loop http://c1:59780/
[rosmaster.master][INFO] 2015-11-26 12:33:51,778: +PUB [/camera_synchronizer_node/parameter_updates] /camera_synchronizer_node http://c1:39874/
[rosmaster.master][INFO] 2015-11-26 12:33:51,794: +SUB [/joint_states] /robot_state_publisher http://c1:56480/
[rosmaster.master][INFO] 2015-11-26 12:33:51,858: +PUB [/rosout] /calibrate_pr2 http://c1:55790/
[rosmaster.master][INFO] 2015-11-26 12:33:51,860: +PUB [/power_board/state] /power_board http://c1:54635/
[rosmaster.master][INFO] 2015-11-26 12:33:51,861: +PUB [/wide_stereo_right/parameter_descriptions] /wide_stereo_right http://c1:51639/
[rosmaster.master][INFO] 2015-11-26 12:33:51,869: publisherUpdate[/pr2_ethercat/motors_halted] -> http://c1:49578/
[rosmaster.master][INFO] 2015-11-26 12:33:51,869: publisherUpdate[/pr2_ethercat/motors_halted] -> http://c1:55790/
[rosmaster.master][INFO] 2015-11-26 12:33:51,896: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:51,897: -PUB [/r_forearm_cam/image_proc_debayer/parameter_descriptions] /r_forearm_cam/image_proc http://c1:51625/
[rosmaster.master][INFO] 2015-11-26 12:33:51,959: +SERVICE [/wide_stereo_left/set_parameters] /wide_stereo_left http://c1:55530/
[rosmaster.master][INFO] 2015-11-26 12:33:51,960: +PUB [/wide_stereo_right/parameter_updates] /wide_stereo_right http://c1:51639/
[rosmaster.master][INFO] 2015-11-26 12:33:51,962: publisherUpdate[/power_board/state] -> http://c1:49655/
[rosmaster.master][INFO] 2015-11-26 12:33:51,962: -PUB [/r_forearm_cam/image_proc_debayer/parameter_updates] /r_forearm_cam/image_proc http://c1:51625/
[rosmaster.master][INFO] 2015-11-26 12:33:51,963: publisherUpdate[/power_board/state] -> http://c1:60877/
[rosmaster.master][INFO] 2015-11-26 12:33:51,964: +PARAM [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_mono_left/interpolation] by /narrow_stereo_textured/narrow_stereo_textured_proc
[rosmaster.master][INFO] 2015-11-26 12:33:51,965: +SERVICE [/calibrate_pr2/get_loggers] /calibrate_pr2 http://c1:55790/
[rosmaster.master][INFO] 2015-11-26 12:33:51,967: +PUB [/wide_stereo_left/parameter_descriptions] /wide_stereo_left http://c1:55530/
[rosmaster.master][INFO] 2015-11-26 12:33:51,969: -SERVICE [/r_forearm_cam/image_proc/get_loggers] /r_forearm_cam/image_proc rosrpc://c1:40165
[rosmaster.master][INFO] 2015-11-26 12:33:51,970: +PARAM [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_mono_left/interpolation] by /narrow_stereo_textured/narrow_stereo_textured_proc
[rosmaster.threadpool][ERROR] 2015-11-26 12:33:51,970: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1301, in single_request
    self.send_content(h, request_body)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1448, in send_content
    connection.endheaders(request_body)
  File "/usr/lib/python2.7/httplib.py", line 975, in endheaders
    self._send_output(message_body)
  File "/usr/lib/python2.7/httplib.py", line 835, in _send_output
    self.send(msg)
  File "/usr/lib/python2.7/httplib.py", line 797, in send
    self.connect()
  File "/usr/lib/python2.7/httplib.py", line 778, in connect
    self.timeout, self.source_address)
  File "/usr/lib/python2.7/socket.py", line 571, in create_connection
    raise err
error: [Errno 111] Connection refused

[rosmaster.master][INFO] 2015-11-26 12:33:52,056: +SERVICE [/prosilica_driver/set_parameters] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:52,056: +SUB [/base_odometry/odometer] /imu_monitor http://c1:35466/
[rosmaster.master][INFO] 2015-11-26 12:33:52,088: +PUB [/wide_stereo_left/parameter_updates] /wide_stereo_left http://c1:55530/
[rosmaster.master][INFO] 2015-11-26 12:33:52,090: +SERVICE [/calibrate_pr2/set_logger_level] /calibrate_pr2 http://c1:55790/
[rosmaster.master][INFO] 2015-11-26 12:33:52,093: -SERVICE [/r_forearm_cam/image_proc/set_logger_level] /r_forearm_cam/image_proc rosrpc://c1:40165
[rosmaster.master][INFO] 2015-11-26 12:33:52,094: +PUB [/narrow_stereo_textured/left/image_rect] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:52,094: +PARAM [/base_hokuyo_node/min_ang] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,094: +PUB [/prosilica_driver/parameter_descriptions] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:52,095: +PUB [/diagnostics] /imu_monitor http://c1:35466/
[rosmaster.master][INFO] 2015-11-26 12:33:52,184: -PUB [/diagnostics] /ntp_c1 http://c1:35275/
[rosmaster.master][INFO] 2015-11-26 12:33:52,184: -PUB [/rosout] /ntp_c1 http://c1:35275/
[rosmaster.master][INFO] 2015-11-26 12:33:52,184: -SERVICE [/ntp_c1/set_logger_level] /ntp_c1 rosrpc://c1:45529
[rosmaster.master][INFO] 2015-11-26 12:33:52,184: -SERVICE [/ntp_c1/get_loggers] /ntp_c1 rosrpc://c1:45529
[rosmaster.master][INFO] 2015-11-26 12:33:52,220: +PARAM [/l_forearm_cam/image_proc_debayer/debayer] by /l_forearm_cam/image_proc
[rosmaster.master][INFO] 2015-11-26 12:33:52,221: -SERVICE [/r_forearm_cam/image_proc_debayer/set_parameters] /r_forearm_cam/image_proc rosrpc://c1:40165
[rosmaster.master][INFO] 2015-11-26 12:33:52,221: +PARAM [/base_hokuyo_node/max_ang] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,222: +PUB [/prosilica_driver/parameter_updates] /prosilica_driver http://c1:36082/
[rosmaster.master][INFO] 2015-11-26 12:33:52,224: +PARAM [/tilt_hokuyo_node/min_ang] by /tilt_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,225: +PARAM [/l_forearm_cam/image_proc_debayer/debayer] by /l_forearm_cam/image_proc
[rosmaster.master][INFO] 2015-11-26 12:33:52,226: +PARAM [/base_hokuyo_node/intensity] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,227: +SERVICE [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_color_left/set_parameters] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:52,228: +SUB [/battery/server2] /power_board http://c1:54635/
[rosmaster.master][INFO] 2015-11-26 12:33:52,228: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:52,228: +PARAM [/tilt_hokuyo_node/max_ang] by /tilt_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,244: +PARAM [/base_hokuyo_node/cluster] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,342: +PUB [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_color_left/parameter_descriptions] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:52,401: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:52,402: +PARAM [/tilt_hokuyo_node/intensity] by /tilt_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,404: +PARAM [/base_hokuyo_node/skip] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,404: -PUB [/rosout] /r_forearm_cam http://c1:43447/
[rosmaster.master][INFO] 2015-11-26 12:33:52,407: +PUB [/narrow_stereo_textured/narrow_stereo_textured_proc_rectify_color_left/parameter_updates] /narrow_stereo_textured/narrow_stereo_textured_proc http://c1:51414/
[rosmaster.master][INFO] 2015-11-26 12:33:52,409: +PARAM [/tilt_hokuyo_node/cluster] by /tilt_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,410: -PUB [/rosout] /r_forearm_cam_trigger_spawner http://c1:44837/
[rosmaster.master][INFO] 2015-11-26 12:33:52,410: -SERVICE [/r_forearm_cam_trigger_spawner/get_loggers] /r_forearm_cam_trigger_spawner rosrpc://c1:41200
[rosmaster.master][INFO] 2015-11-26 12:33:52,410: -SERVICE [/r_forearm_cam_trigger_spawner/set_logger_level] /r_forearm_cam_trigger_spawner rosrpc://c1:41200
[rosmaster.master][INFO] 2015-11-26 12:33:52,410: +PARAM [/base_hokuyo_node/port] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,411: -PUB [/diagnostics] /r_forearm_cam http://c1:43447/
[rosmaster.master][INFO] 2015-11-26 12:33:52,428: +PUB [/wide_stereo/left/image_rect] /wide_stereo/wide_stereo_proc http://c1:49286/
[rosmaster.master][INFO] 2015-11-26 12:33:52,428: +PARAM [/tilt_hokuyo_node/skip] by /tilt_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,430: +PARAM [/base_hokuyo_node/calibrate_time] by /base_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,431: publisherUpdate[/rosout] -> http://c1:53795/
[rosmaster.master][INFO] 2015-11-26 12:33:52,432: -PUB [/r_forearm_cam/parameter_descriptions] /r_forearm_cam http://c1:43447/
[rosmaster.master][INFO] 2015-11-26 12:33:52,433: +PARAM [/tilt_hokuyo_node/port] by /tilt_hokuyo_node
[rosmaster.master][INFO] 2015-11-26 12:33:52,452: +PUB [/narrow_stereo_right/parameter_descriptions] /narrow_stereo_right http://c1:43904/
[rosmaster.master][INFO] 2015-11-26 12:33:52,453: +PUB [/narrow_stereo/left/image_mono] /narrow_stereo/narrow_stereo_proc http://c1:50218/
